sentence_id	sentence	sentence_domain	source	is_used	clips_count
02f60aa0e861f18b2b9091346ea12118855c8aa93ca1ea62bdb163e816b76610	Di Amerika Serikat, aturan di setiap negara bagian berbeda-beda.		covost2-en_id	0	1
02f67e18630b7bc02439387f0ef01fc9a12810dfc80e2081c95f028637d3dadb	Musisi memainkan instrumen mereka di atas meja.		covost2-en_id	0	1
02f6fe09f80a17211f50807301c0df394ec7ecaa92ae97174b81de0c8d19f9e4	Band ini kembali ke Florida dan bertekad untuk melanjutkan Shai Hulud.		covost2-en_id	0	1
02f743379a44d64bbb251b01020a8b61e1f7b416c7b73757dfe1aa58eb027f08	Juga ditawarkan program gelar ganda bersama lima tahun dengan Universitas Harvard dan Universitas Tufts.		covost2-en_id	0	1
02f75ade976ecdb6971708f2d67cbbf8caa7376ee6d4364f971ca3da8225847f	Pada satu waktu, terdapat pisang dengan keempat rasa.		covost2-en_id	0	1
02f7cdd6589289a972e112bfd9e5c0536991b20720b1658a3834545151c289b5	Namun, versi draf laporan akhir tidak resmi bocor ke pers.		covost2-en_id	0	1
02f85bdf5a6b4acdc3de9efa4a03e72c158a9714f828c885acc9a393f97131d3	Uskup Agung terakhir yang menggunakannya adalah Uskup Agung Benson.		covost2-en_id	0	1
02f8c1b8e85ba1c4ea710fbe9eefdc5cba6c728a384db439a48a9bb712b09ac3	Engdahl lahir di Karlskrona, Blekinge, Swedia.		covost2-en_id	0	1
02f8c631aa6c62a56ad7e05b1fd85efb49af4bc48d299650f989141e1ddd8644	Burung Pitta Gurney hampir punah.		covost2-en_id	0	1
02f95ed4214bfc3b6f7931b79f31405700a71031915f2b47dbfdcba1b04d4c33	Situs lain ditambahkan selama dua dekade berikutnya, tetapi dengan visi yang tidak konsisten.		covost2-en_id	0	1
02f9602d305edc6104df60401b15eebaca5c543f443440f97d3a4f63393f2679	Ballard mendapatkan posisi di Shell Oil di Alberta, memimpin tim eksplorasi dengan menunggang kuda.		covost2-en_id	0	1
02f983ba078c7eb211a652478f43166afb84b1344c9ebbf2030cbad4dbe47e60	Dia berkomitmen untuk meneruskan studi teater sebagai disiplin akademis.		covost2-en_id	0	1
02f9910da99395dd04aeb1f49fc092e8c973703499a7c898734a6764b5d912a3	Ular cokelat timur kawin selama musim semi; mereka adalah hewan ovipar.		covost2-en_id	0	1
02f9b2049393d7e61b530be0f9c1b5c3c5de7a619bfef3d24f2cc5196ca50101	Pemimpin perempuan Force Majeure, Valeska Lukanov, entah terbunuh atau tertangkap.		covost2-en_id	0	1
02f9c6a9c5c2c961ba844a7353de495a611ee4566d7438b45d547643455857ae	Dengan satu menit latihan, pemula bisa kompeten dan nyaman dengan sistem ini.		covost2-en_id	0	1
02f9cca9210470841447e2d810bf71606bca2f7541333f4f4be1f31d8ebafd2c	Dengan beberapa pengecualian kecil yang disebutkan di atas, jalan raya adalah dua jalur dan akses yang tidak terkontrol.		covost2-en_id	0	1
02f9f2d4053cfa629b3bb5106735d275e8881512503c04618575f13c33dd7dff	Diagram interaksi yang disertakan menunjukkan dua penyebaran Compton yang terjadi secara berurutan.		covost2-en_id	0	1
02fa241b762e55ba30fa145eab8fea9a4a432a1663d027e7677b3fa2d07666fd	Lagu tema pembukanya adalah Nadja!!		covost2-en_id	0	1
02fa826022ce9567ae39e1c20b689db58b5c923293eef18051bb2f4f34201ad3	Dia menjual karya seninya kepada penawar tertinggi tanpa berkomentar.		covost2-en_id	0	1
02faeec9f62a085ef2790eff33cf7000ac2433c081e1d85e80c3a85859677cdb	Dia berargumen bahwa keinginan bawah sadar yang penting sering kali berkaitan dengan memori dan pengalaman masa kecil awal.		covost2-en_id	0	1
02fbe0dcc3446ee33ff400fb3d4a899e620397401bc4d3b7ec1f80249dedee0a	Pulau itu terletak di sebelah barat pantai Alaska.		covost2-en_id	0	1
02fbebf15f18ee67cc545c5e8779d9f1e355198efa62abdffddcaf039c5792f0	Pada ketinggian yang tinggi, uap air yang sangat dingin membutuhkan pemicu untuk mendorong pengendapan dan pengembunan.		covost2-en_id	0	1
02fc20627361cc998f3209407d0bd059bc34b4e1452c2d9f394935d1b63a635b	Sekolah kami ada di seberang sungai.		http://tatoeba.org	1	1
02fc354fe4a821de7d48568382af9bd23e8054b33014af43020319b0d6316c6c	Saya menderita radang sendi.		covost2-en_id	0	1
02fc763300c4720452e8f6f656bcda38015964830189a84dd173220a10127c31	Dia belajar di Sekolah Film Universitas New York dan Sekolah Musik Juilliard.		covost2-en_id	0	1
02fc8b19d47b3da743f76dfdbef2bfe058aaa1b0743ac7c776665876c800df0b	Namun saya tidak mungkin membiarkannya malam itu.		covost2-en_id	0	1
02fca9fbe94b203c0a5e14326ce8926781488d33ac3c351a347c1b1143fb8e77	Salah satu alternatif sukses dipilih untuk dieksekusi.		covost2-en_id	0	1
02fcd2e1afc31e795559c10c1996a2891ce35e00988aae1fe0e91c65d4b3f54d	Dan sekarang ia terbunuh gara-gara hadiah!		covost2-en_id	0	1
02fcf3dfe6f552b8cb634505609271d9cd978bc85e304354bb0d9f5251bb3f04	Dua video pertama menampilkan penataan audio yang lebih inggi satu kunci ketimbang versi albumnya.		covost2-en_id	0	1
02fd60809d9107960ad0ea5606c0431ff89f81eeefeca8e79eea81c601dab524	Dalam analisis wavelet, ini biasanya disebut sebagai fenomena Longo.		covost2-en_id	0	1
02fdb5a05f297cae565a5e49f7ff6fd5d478d9823df72e6fe9876ed689e4c182	Migrasi didorong.		covost2-en_id	0	1
02fe5480c47297a66101890726d039dc92ca875c3f384f5aff8b152d9e37492a	Namun, ketika tentara menggempur tempat persembunyian mereka, Tintin berhasil menghindari polisi.		covost2-en_id	0	1
02ff7d2bd6596c8a4ab102f91d08c60abfcc4f9b5334873efd4253538beecda3	Tom tidak mencoba untuk membantah.		http://tatoeba.org	1	1
030018e2fd78a5ccbf3e322a185869ec36df280e76d9d822d06be64f0dff9132	Di sini dia bertemu seorang pria tuli dan bisu.		covost2-en_id	0	1
03001bc84b7ec0572333016e4814ce570c506cecfc5773bfb17386fa44ab965f	Di berbagai titik, ketakutan akan serangan pertama ada di kedua sisi.		covost2-en_id	0	1
03006f6af39b6dd9b5b84a7c76a25096ccc6be86fcd33e0d54cb137f3147feb5	seorang pria menyumbang ke pengemis.		covost2-en_id	0	1
0300e9d6a1625da68e6f1ef797e9edd1427826ec5d469d903538b42f3868ac69	Senang bertemu kamu.		covost2-en_id	0	1
030164d60d665f5425817e1411ca11c65943ac949c288573521d01da40952b27	Itu yang harus kau ingat.		covost2-en_id	0	1
0301972c6ff7eae83922854eee94b2b242783006b1a84581906c49d21e7ad886	Seseorang berdiri di dekat tembok emas.		covost2-en_id	0	1
0301dbd7e68fc6c4a59e24cf325aa04f6d4103d6dc8746d16f5fdc170e8b8ebc	Arena lain di mana organisasi konsumen telah beroperasi adalah keamanan pangan.		covost2-en_id	0	1
0301e65be3fd01ac986aded486db7482fad2be98a93923b19893a9ed5dcd87a4	Dia bermain di Bradby Shield Encounter tahunan.		covost2-en_id	0	1
0301f7bfd24bef4cf84e4b4f0d7607e15f9372ed273ced505452fb347df4a659	"""Daria"" menerima ulasan positif saat pemutarannya."		covost2-en_id	0	1
0301f889092ccbd080ce38c7e8e3b5b6b61b954a87b0d831bab0721dd0053a12	Rumah mansion keluarga adalah Rumah Inverey, dekat Braemar, Aberdeenshire.		covost2-en_id	0	1
0302a15d0b0836cc148292297ec2ce55f3c25dd754df1e2950af58d99f4cdb41	Dia memiliki tiga orang anak.		covost2-en_id	0	1
0302fd2a23507319ec851ca5fac3ddbf072a7ea8731e855aee65b8e9cfdca361	Jenderal Thomas J.		covost2-en_id	0	1
0302fd4b3d1f61ae9f57585795ecd7584d6daf8ef2792650434d710b17333177	Setelah musim ini, Cleveland menjual Price ke Washington.		covost2-en_id	0	1
03030026ffa3d7aa6f4005751c61467c65c4bbcfd8ab03e8bc7edc50187d562d	Dengan cara ini, keluarga dapat menjalankan kebiasaan mereka tanpa memasuki kamar jenazah.		covost2-en_id	0	1
03036668ff6a96f3cc98a8f00a6c8f945a52cb777fb3214942591a679a02194b	Ada dua atlet, satu wanita dan satu pria berlari di jalanan yang basah.		covost2-en_id	0	1
03047903bc57ebddc9df5e9c7a5d79c86bca130dded84bcf260d27b90f72cc7f	Pada saat itu, perceraian membutuhkan UU Parlemen.		covost2-en_id	0	1
0304c2f0e9b1fa9ac783a78a3a25ae5af0e422c394b012025fe34cdfabea3224	Kota itu merupakan resor turis yang populer dan dilengkapi dengan pelabuhan feri.		covost2-en_id	0	1
030527c52c3e4ed2596f4adb31f7e7899a7abd260d58664e88b98b47de7113d6	Masa jabatan Dunn hanya berjalan selama tiga bulan.		covost2-en_id	0	1
03056d6f38059046ea0aaca3023d07163fead0f83d66a2e4835915ddf2532198	Carl Pathe sudah berangkat ke Vienna sebagai perwakilan pada tahun sebelumnya.		covost2-en_id	0	1
0305e2e8e41aeac9650dc34ff3a97952b4948677598daee289783e52c8b6c4be	Perjalanan telah diperbarui agar dapat menggunakan panduan otomatis, bukan anggota pemain.		covost2-en_id	0	1
0306dc077f032344b1adf9f95d690c0542c2e870210fa7e71894867a8360ce6b	Bullpen juga berada di luar daerah yang sah (foul territory), di sebelah pembatas daerah luar.		covost2-en_id	0	1
030767661f080ad49e2b0aa24fd5166d83a53d86f65ac65633088dc5de90e5a9	Dia tinggal di Saint Augustine, Florida dengan istrinya, June Roberts terdahulu.		covost2-en_id	0	1
03077eb0e921f78840658bab88f6d70b7b5cfbafe23887e4170c7b2fc40bfa31	Kini beech menjadi jenis pohon dominan di hutan yang ada di Lembah Matukituki.		covost2-en_id	0	1
03078dddb8250953d48e890f4a63c1ab4ed8794e75daf219746877c10d8d9be2	Asisten insinyur: Dave Hutchins, Richard Elen, Brian Pickering.		covost2-en_id	0	1
030790af5965311992c9f8430356d94058be2eae741d619145c387f8c3a0a6ce	Pengembangan berlanjut dengan cara ini sampai sistem baru dapat menjadi hos reliabel bagi pengembangannya sendiri.		covost2-en_id	0	1
0307be990302f1701e6d032d90a756f70f4747dca798d45a2ae6be4666898c96	Lembaga Survei Geografis Jepang bertanggung jawab atas pemetaan dasar Jepang.		covost2-en_id	0	1
030830c53110c879ce17fb904ab049052330fa03106ebd5fa43594ba3fad464f	Berbaring dan bergerak juga akan mudah.		covost2-en_id	0	1
030874f21c289255718922f4e76e16882bd177ecaf0b748d23d60bb91605004f	Itu memiliki potongan plastik hitam baik dengan lapisan berwarna perak atau perunggu.		covost2-en_id	0	1
0308850265d5f16ccdbc0623271f00af8de70fb8823394e8d7136a525aeb048a	Ayo, Jeeves, jelajahi lingkungannya.		covost2-en_id	0	1
0308bf4090efcf84bd7979afd80ff578ca145e917078cda58bfbce66ed809dc8	Dia mengembangkan suara nyanyian bariton sebagai seorang pemuda.		covost2-en_id	0	1
0308d4fda61b2ca3922c725575bad90c139b40c52e23913782a108367079b491	Versi “Louie, Louie” Richard Berry mereka menjadi lagu kebangsaan tak resmi wilayah tersebut.		covost2-en_id	0	1
03094f365ed6d8ad6d6988346a8f199b830842d6aaab09a44dc23462d03a171d	Dia berbicara bahasa Ibrani dan Arab.		covost2-en_id	0	1
0309d8424ef2a48dd70aea9096e8d227bc1a75e5ab0096abfce981bcb4830a2e	Lagipula, aku punya medali perunggu Olimpiade dan memegang rekor Persemakmuran.		covost2-en_id	0	1
030a4eba3c65cada0d50145e2fbe0201ffb6c443e87d923785a71fb54b47eaf3	Ini adalah bilah kaku yang diletakkan sejajar satu sama lain di samping tulang.		covost2-en_id	0	1
030a5aecd6ce5b0db2e2395e18ae2c0f0c289b7251e670ed0828f1283b5a0628	Hall meninggal dua tahun kemudian di Bethlehem, New Hampshire.		covost2-en_id	0	1
030a6ffbb2369db0c11dce3e9468a70ead9d2e9a995cbcbea1ed795c1954aaf3	Bevis di Bartow.		covost2-en_id	0	1
030a92395f42b63ff869a1a7d4bf205eb432991aae692097427576ae1f718fea	Ini merupakan titik di mana hidupnya mulai berubah.		covost2-en_id	0	1
030a9ddbbd49304ae0c4488e4e8f269ab9574deeed7622d1bb1d1eb2346c28cf	Ski separuh pipa membawa halfpipe terkenal ke tingkat berikutnya.		covost2-en_id	0	1
030a9e54201529769210d86275d46f0ba24fce5bc5e88f2b92e378fdcfafe24f	Perkebunan karet kecil dan menengah juga menutupi sebagian besar lanskap.		covost2-en_id	0	1
030ae110f5f3862294b6ff34464bc152a850677650ea8459af6a4ce4cc8264b6	William adalah anggota Kabinet presidensial pertama yang terpilih dari Pantai Pasifik.		covost2-en_id	0	1
030afccf3e29d00516e0e2da127b2e2e8fa6c271b8268f4025e096040601c511	Murray House merupakan salah satu bangunan publik tertua di Hong Kong.		covost2-en_id	0	1
030b14e61aec515ba3c2aae02e4cc9cacf4440e0b87050b25fded2e10ce33d12	Pusat Kangar adalah Provinsi Sena.		covost2-en_id	0	1
030c02a486c8c2e804c3c8c92f8a38c470b8f065694aef45e94fe7893877e341	Yrsa dan Adillus memiliki putri bernama Scullda.		covost2-en_id	0	1
030c2cc4631ec8a38805f8d19e422ae6274957229ffb38ab878218c56807ac28	Pemerintah daerah dipindahkan ke Newtown, yang kemudian dikenal sebagai Greensburg.		covost2-en_id	0	1
030c665ac4931ebbf37221d828d13c2dfb155d384437473687f02861b8541ac9	Anda tidak akan pernah membuka kembali.		covost2-en_id	0	1
030cc428471d6394b672ebb9d903be4845561d8f66cc581e924b03099db7a405	Tersedia empat dan lima manual kecepatan roda gigi.		covost2-en_id	0	1
030d3fa0822582832d30107df6db66454325dd25b1d69b74915ce6c01516f32b	Jutaan dolar dihabiskan untuk pengerukan setiap tahun.		covost2-en_id	0	1
030d5515cfb7e58e1eaab49025c139f853531168dc4f735b4304ac83b37be3fa	Norwegia memiliki atlet angkat besi yang memenuhi syarat.		covost2-en_id	0	1
030d890307619455341f30ea4fbb93fd95fa2a55aa98d84acac6953b6e246721	Ledakan itu melemparkan pecahan meriam ke bangunan-bangunan di sekitarnya, memecahkan jendela-jendela kaca dan menghancur leburkan pondasinya.		covost2-en_id	0	1
030d8fe664ecdeaa853d040b2e79faef7e9d632517c70a10892c1fe7dc346237	Ini adalah cairan tak berwarna yang mudah terbakar.		covost2-en_id	0	1
030e1e5c658475b91f0f72ba5da5846680d18a28dc4cd308147acd39ea9dc118	Ia diselamatkan oleh ayahnya, yang telah kembali dari pekerjaannya lebih awal.		covost2-en_id	0	1
030fc5ef683b8f90906486c9a60548a7054b489498bca2361cbd898492e30e29	Tradisi India kuno awalnya hanya mengakui tiga kitab Weda.		covost2-en_id	0	1
030fd04e051c0f907fac849fff52a56ed6948750561199b9e980246b28cf082e	Tetapi dari hal ini, hanya Fiji yang merupakan republik.		covost2-en_id	0	1
03100139f6d9748e4a3c576c5d1b088a821c52c41a497550b4cd32c84008e9b5	Aula tersebut bertahun-tahun menjadi tempat tinggal bagi keluarga Surtees.		covost2-en_id	0	1
03100f4031d095bdfbe608683e04d7451ca275317b36c299de0485ce71338bc9	Tidak ada satu tempat pun di Utara dimana tanahnya begitu subur.		covost2-en_id	0	1
031060308149fca49d748953fa6dfd4f4b354a150e20f7984dbec6187c222a71	Hidup secara universal dihormati, dan mati diratapi.		covost2-en_id	0	1
0310dd6710dec2ffc65cd96b13d5cb263f6bb62aec4ce1baad4552085134caf5	Aku akan curhat kepadamu.		covost2-en_id	0	1
031121e93788e56e7e4c637002c3aba3db34602bedb6ee1412177068ab79033e	Dia berkolaborasi dua kali dengan seniman Mike Mignola.		covost2-en_id	0	1
031161116ab3abadc5e196302eb01a3fbe640cb5ccf826d8ffbac352a6701e30	Seorang pria mengenakan kaos dan dasi biru membuat sebuah gerakan tangan		covost2-en_id	0	1
0311845722cde8b4a5746be2ddb3c70a93317a43313c15fe60eb0feef67cc71f	Ini beroperasi dari ruang rawat intensif anak di Evelina London Children's Hospital.		covost2-en_id	0	1
0311b9cdc16645012e8c8703773c3d45652ff6a3a5def59a3137c4e6220cdf98	Penurunan darurat dan pengalihan berikutnya ke Lyon telah dilakukan.		covost2-en_id	0	1
0311bccac5473d60cb1e78ecd483dd4d84124014fa1d5b8b07975fa8b989629e	Struktur-struktur ini dapat ditempatkan di atas jalan atau di bawah jalan.		covost2-en_id	0	1
031216a6c420e0b120f012d97439f1a592783c43c74243df215b9c38316e1f99	Orang-orang ingin menyalahkan kenaikan harga pada pedagang yang mengambil untung dalam kebingungan pergantian.		covost2-en_id	0	1
03122957eb50c4c4f5c47b9a04827c6cf94b824dbb1f7b8d9844bcdd6e84fa5a	Distrik ini awalnya dihuni oleh Aborigin Ngiyambaa.		covost2-en_id	0	1
03122f52c3451db4f366477707ff83d5c60ea3d218a565607246eb91f461912c	Putrinya Ellen tinggal di Morgantown.		covost2-en_id	0	1
0312bacbec5d75f2185c320889f652f615dbd9cf724c94ffb3e0915b8a61fec1	Johnson mendirikan firma kebijakan publik dan komunikasi publik, Janis Johnson and Associates, di Winnipeg.		covost2-en_id	0	1
031350379b86359b147a50574790ebdc710e6a5e64bc4246f0a2aebc909b22d3	Alaska Avalanche pindah ke Palmer, Alaska, namun tetap bernama sama.		covost2-en_id	0	1
0313adef159523c1072a1b77f1e311362126e7fbe62a860180855045787e1157	Konsultan terbaik ini adalah Emiterio, Joaquin, dan Andrade.		covost2-en_id	0	1
03141a15af18de910d32a2c46cc94d11a3284ebe5fd93ee76b78d8c5bfc9c5f2	Dia sangat dipengaruhi oleh Walter Pater.		covost2-en_id	0	1
03143f581fab43815438dc4e705ac1453c91153190d9a11ea4b499902c3370eb	Jerman Tengah terbagi menjadi dua subkelompok, Jerman Tengah Barat dan Jerman Tengah Timur.		covost2-en_id	0	1
0314417a1e4d301af6ad08470615b5af5d29817b20792a46dc4512ca20ab6cfb	Beberapa kartu dan slot beroperasi keduanya pada voltase yang dibutuhkan.		covost2-en_id	0	1
03144f19adea64b795115894c2aa71f8fa7615cc0ec2ebdb815ea5241bee40c3	Seorang lelaki menutupi wajah dengan tangannya dan sedang duduk di atas sebuah bangku.		covost2-en_id	0	1
03146d46bb905fc40c66f716afa4911c3d62d8018b41235bc6a155f8d10b7f0a	Apakah kau memilikinya?		covost2-en_id	0	1
031581f0d5df4e82be234f70ab331efe09f0b58384ff5ad209730b0e091bc222	Crawford melakukan debut dini di panggung internasional.		covost2-en_id	0	1
03159dd406c1f73cb7e9408631c8c6ac0cb67a10e50a3add6b89b17d79e4b2bd	Pria ini terlihat sangat mirip, kecuali sekarang perannya terbalik.		covost2-en_id	0	1
0315f863a961145677710c81bb69993899573f56f2c5bfde7124f5c40a9f094b	Dia mendukung sejumlah kontes berbicara bahasa asing.		covost2-en_id	0	1
0316e5dab0820e0a313ded131f2a1630c4f0d5adc851cf4c6c8984cb48a95522	Grup telah mengalami banyak perubahan susunan pemain.		covost2-en_id	0	1
03171bdaa04aa8a77f2c15363cd0b6c4b21c8aea20715bd14d34c9ab9e19172e	Ticehurst memiliki kualifikasi dalam bidang rekayasa elektrik.		covost2-en_id	0	1
03176d43fa3e87af53d181604729b2c3f4b055e1d223ae30dcf39fb0b192d5ac	Mereka harus terus-menerus mengajukan pertanyaan dan menemukan jawaban.		covost2-en_id	0	1
03177a87b280fba9e368767255b422fd2f6eae359a897f04e47f1fe8b1a93960	Ia belajar menulis dalam bahasa Portuguis dan Latin serta bahasa ibunya.		covost2-en_id	0	1
03177f2f7035291d73d41f42cbb62c9b6f47d681693913c3c9205a226473c967	Tetapi reuni itu tidak memuaskan siapa pun.		covost2-en_id	0	1
0317c1229465238e7bf5c527442ca0091016a203d45c29a40ee7ba3e4e9330a1	Dia meminjamkan mantelnya kepada orang asing kurus tinggi.		covost2-en_id	0	1
031803ca4f839ef258851a31d82535d92e95d325e6e38ea9d160e143a60d8166	Dikembangkan oleh Sports Mogul.		covost2-en_id	0	1
031830e58b7a465d720d7a6aca564d723fc396590963811e39610be097162d13	Selama empat tahun laki-laki itu hidup bersama dengan model Marla Hanson.		covost2-en_id	0	1
03184f02277efe3cb8a013cf015601a9d79203352a907163fb7774dd04124c2d	Atrofi kortikal dan lubang pada materi putih dangkal dapat dilihat sejak dini.		covost2-en_id	0	1
0318808ccbfca31dc97c18bc4e81b49ac448dfd4a849a670c6fd67765d506204	Dia masih berpikir kita adalah temannya.		http://tatoeba.org	1	1
0319662dcb2aac30f38153a6dd977eaee585b5a20d32db36125aa8b6c55eed3e	Asal penggunaan bentuk berlian untuk amplop diperdebatkan.		covost2-en_id	0	1
0319a4a88c6b1c6e5a4ab09be698406d7ab85c58b853312b0d224ea2bcf3bd51	Potret tersebut diakuisisi oleh National Portrait Gallery.		covost2-en_id	0	1
0319d03e917e436c9bb556c3c0f8f6d51bd9952ce2dbb692ba2c95611c3e3e36	Dia akhirnya kembali ke Inggris karena kesehatan istrinya yang memburuk.		covost2-en_id	0	1
0319da7b5791392bbdee884bd1329f646079b67bf772b96107cf2bdfde3fe3a4	Tiket jalan tol juga digunakan untuk membayar parkir di Summit Complex.		covost2-en_id	0	1
0319f07c3448197578c08629651eb70e859919f5d2e9447578e30151a71c86b5	Mereka juga memeriksa dan mengeluarkan lisensi untuk semua unit rental dan bisnis serupa.		covost2-en_id	0	1
0319f0979516355aa45a828533606afd029ddbf6ed62e68e51907f7d21faf503	Tujuan awal karier Daniel Hunter McMilan adalah menjadi prajurit profesional.		covost2-en_id	0	1
031a468b6c599731c415daa53f3439351e79e1187cf054ecbf20fda95497c362	Seorang pria dengan topi konstruksi terpasang sabuk pengaman.		covost2-en_id	0	1
031a5c0b4b7eeccaf650f7aa7c31f99add236710ca193d9ec3a6ee4006a52a88	Yang pertama menggalakkan metode diagnosis dan perawatan yang memiliki dasar ilmiah.		covost2-en_id	0	1
031a5eaddd86de9e8c2a078ec5d31495f232073dd598fa645242e858f792b78e	Tim pembelanya meminta delapan belas bulan, sedangkan hukuman maksimumnya adalah sembilan tahun.		covost2-en_id	0	1
031a937e84d5c95e1e06005b89f436356f1d95e03de32b074cf2ede1291c38a8	Sayap itu dilengkapi dengan sirip sayap Gouge yang mirip dengan sayap kapal terbang.		covost2-en_id	0	1
031adb48af69d0f95f002aafb822fb16eae6d816798294a1f56bbd014e4e5c30	Ini adalah pendekatan umum yang diambil oleh beberapa sistem produksi.		covost2-en_id	0	1
031b07e6b194023a615184b788b10780fa53c9df5a9d134a4a97406584c6c06e	Tidak lama setelah itu, Serbia melepaskan sandera yang tersisa.		covost2-en_id	0	1
031b10bc47615437f389216f357fa8d0918336a1cfd80189cc655b612b89e779	Setiap orang memiliki masalah masing-masing.		covost2-en_id	0	1
031b49065e68100906e28f92e5cb1504f99ecb8fa5575e98093ed41e89f719af	Mottonya Fram!		covost2-en_id	0	1
031b4e942cfe7abcf9f071840fe0e7309ab9784fc8e8daf60a7d23d57daf9c50	"Lagu terakhir yang diputar di The Zephyr adalah ""Radio, Radio"" oleh Elvis Costello."		covost2-en_id	0	1
031b63c129180b53a4e9c0c1ced8c558cecdfb19dadfebf11639f5d48d47f468	Seorang wanita berjalan menyeberangi sebuah bukit dengan awan-awan yang gelap sebagai latar belakang.		covost2-en_id	0	1
031b6bc5118e4d1bf94abfb43c2f37c5f74b4f8b169f4c0dbb98319d729b1302	Pintu masuk ke gunung, anehnya, ada di bawah air.		covost2-en_id	0	1
031b7301eb69584dc7367743c9f2aef2caf369543d2cc0fb2f390ff9c2b1e5e0	Seorang perempuan memukul bola voli dengan dua tangan.		covost2-en_id	0	1
031b9c1b7507c43956719c432d6029f05c963f358fb62919213fb372cbf04137	Apa kamu tahu kalau mereka tutup di bulan Januari?		covost2-en_id	0	1
031cefcb8b8f07a1bdf1d29be5b97a5c0d67fee22f59c1a67522a016cf249114	Cerita dan puisi yang disertakan berbeda di antara beberapa edisi.		covost2-en_id	0	1
031cfaebf79ccadc0af66a52e5a0b40fa0f1ead06e601a591d7f183b3770ef7c	Seharusnya saya menggunakan Keras atau Pytorch?		covost2-en_id	0	1
031d0e58b68c7945f1707fc67f96f5212e1e17f360df678a37f492b95f2920a7	Seorang pria mencukur lehernya menggunakan pisau cukur.		covost2-en_id	0	1
031d4f551c0101ff8f82f75a93cec6534ed29cd1527ea7e99e0ac4cb9f32b4cf	Apa lokasi pertandingan berikutnya?		covost2-en_id	0	1
031d82970c40ef609f50813e71088b241aecb7f6c1d43e18d986e3ef66e0e13a	"Ini dengan cepat menjadi siaran yang dikenal secara informal sebagai ""film segitiga merah""."		covost2-en_id	0	1
031dc93114a27a825b1537c469bc9bcd0fb27ef125d48a69e0ecb2739b59ed76	Dalam buku itu O'Rourke menamai koresponden perang fiksi Max Hastings seperti namanya.		covost2-en_id	0	1
031e1c980d23d4bcf159259d4197acf01e1fb1a16297404214c12d80d1b617ee	Rupanya kepergiannya begitu tergesa-gesa sehingga dia lalai meninggalkan banyak petunjuk.		covost2-en_id	0	1
031e33023a125e157368e0c15f68e313f2eac2d228c89aff3281d28a5fa71698	Konduktor tamu utama sebelumnya termasuk Marin Alsop dan Douglas Boyd.		covost2-en_id	0	1
031e7bfce328b0cacf54fa92f07609ab5307627ebd2d0664e817a823b7ae926d	Kira-kira berlangsung selama satu jam!		covost2-en_id	0	1
031ea405a304d831b0d0023d1ecf30ea4a983a4dbd63d079b56a54ba5269f5a9	Penyerbukan terbuka dapat meningkatkan keanekaragaman hayati.		covost2-en_id	0	1
031ec5f05bd1d8f3dd5bdf45507f89c758026d3ce9883ee0167dd90a9b9d02c1	Kehilangan atau penurunan respons terhadap rangsangan seksual dan ejakulasi anhedonia juga memungkinkan terjadi.		covost2-en_id	0	1
031ecbf12c03aa070348a023b10899c3a29345c253e0b73a6e3bd43f45f277c1	Pada titik inilah Norman Revival menjadi gaya arsitektur yang dapat dikenal.		covost2-en_id	0	1
031f2eed7982e2fea283c0bee319cc44b8548838ade80feec8fdbfb96786c3c9	Sekelompok orang duduk di luar di sekitar badan air.		covost2-en_id	0	1
031fde4b9ae0e5dbeb359d02bde2fa1c2af6a0a87a8f5399765408b702ded6f6	Dia mengusut kasus di wilayah Warren, Franklin, Granville, & Vance.		covost2-en_id	0	1
03204a12810333fd3dd00e1523306cde149f982a5abf024b2ff5dfd32f2d4ba0	Dia juga bertugas di Royal Naval Reserve.		covost2-en_id	0	1
0320baeee521bc373d35ce7d5e6a8d9bb850ab6cb0d2185877c15d32a6898978	"Kisah ini dikumpulkan dalam antologi Vonnegut yang terkenal ""Welcome to the Monkey House""."		covost2-en_id	0	1
0320c812509c191cb3c25aa74397faffe877f1157eb55446526323c275d8ab01	Kultivar 'Colossus' telah memperoleh Penghargaan Garden Merit dari Royal Horticultural Society.		covost2-en_id	0	1
03213e68df465db960b218bdcd1b558a1fd7e83aefdfb77e96d90a8da46e44a9	Setelah beberapa tahun bekerja sebagai sejarawan, ia menjadi jurnalis.		covost2-en_id	0	1
032168f6a5dceb921081effc94b82a41382681570acc7a625bdef010978b2d40	Persaingan yang sehat adalah katalis untuk pertumbuhan dan peningkatan.		covost2-en_id	0	1
03217f38ae723f9972bc9a3ff8f2b6c053bd75858797c082ac864181eb855154	Mahasiswa membaca dan bersantai di atas kolom batu.		covost2-en_id	0	1
0321813fc8e384275c3ff80085efdd874bf33aa22cc936b2c68089e443e5c34a	Pada zaman Pra-Kolombia, setelah gletser meleleh, terbentuk danau air tawar sepanjang air terjun.		covost2-en_id	0	1
0321822a70136aa6ddce98f612449a3ee6908eb319b328e2be39ae36ae65b48c	Sebagian besar spesies aktif di malam hari dan memiliki penglihatan yang buruk.		covost2-en_id	0	1
03218823f914040141d4997c50686bf03540818a28740ad9b634f5ab7372cfe3	Nannini selamat dari kecelakaan itu dengan sedikit memar.		covost2-en_id	0	1
0321c90c1766905ecbec6db2da5b4aad9c485cacfbd8d78207c3860fcb253557	Apakah Anda berharap diterima?		covost2-en_id	0	1
