client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26263829.mp3	063e96d256030c2430ae3cc093af4875afbea8dd0b7fd4748946ba30dfacd15f	Di waktu yang sama, dia bekerja di Norwich Union.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26263830.mp3	064419ca401653bf7cb3c01dc0aa02affe1c5d6483d06e2a10dec064d3a69770	Namun silia bergerak bersama seperti penari balet.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26263831.mp3	055ebbf2c9db2f01dd473f3ac1bf5272eb3af0a7b07008b37080eab0037200f2	Tanggal kelahiran dan kematian menjadi sangat berguna untuk menjaga konsistensi dari seluruh sumber yang tersedia.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26263832.mp3	062c4630125fb7b3ff0e1901674c8b03cef3e387a738f37bbfae61cbd4cd7862	Saya akan berkonsultasi dengan atasan-atasan saya.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264166.mp3	05d7095ed616ad03eb82e53a7a404555cc249bb42558ec242473016d9e499ee2	Tepat sebelum mencapai Horse Creek, Fall Branch mengalir di Air Terjun Fall Branch.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264168.mp3	05660799049a92d5c6195025eac513091c0e06cfe047ac07d16a9c61a92c763b	Life tidak dapat memberikan referensi ke penyedia aborsi.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264169.mp3	062ef8bce741c6e0446d450045a618f092fca79ecba8e11393b29a8eaa289843	Penggemar lumba-lumba sangat marah karena pemeran favorit penggemar Lloyd Mumphord digantikan dengan Stuckey.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264170.mp3	06477da012df59c5f1683fec7c5a65660ab1494f697699606b247fa3a37cf55d	Dalam kericuhan yang terjadi setelahnya, Claire menghilang dan tidak diketahui keberadaannya.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264199.mp3	063d63f55df64d09d12e5ef8a964c020fc0165a76dd81af19b7724cef3a46cd5	Mereka dipakai di kereta "San Joaquin" dan "Capital Corridor".		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264200.mp3	05c198cf5fdb792a51edd7322147b884c552410c4ca69a28fca5ffe84008adf8	Beberapa warga terkemuka berpendapat untuk menggunakan dana untuk pelestarian daripada pembongkaran.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264201.mp3	0611cf0f9f0f099ac7d328c42039b349d37361dd18a51abf8625ec82c30e89d9	Hari-hari Lapangan di Tasmania dijalankan oleh organisasi Pemuda Pedesaan Tasmania.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264202.mp3	04e2147be22795396eaf98f7b8fc06a87410c779bbebab29b2b27a8e61323efc	Kerumunan orang telah berkumpul di sebelah taman bunga liar berwarna-warni.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264221.mp3	05f0c7c15b9783a244f3670f15ba6984ea629ba4b43903a167d00012d8f2fb3b	Ada beberapa tambang mendatar kecil lainnya di pegunungan itu.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264222.mp3	048c62329d3bd299f8d20ea400212a1a3cb8945d7be6b455dcd4918095f583bb	Area Bellefontaine Road sebagian besar diselesaikan setelah Jenderal Bissell merelokasi Fort Bellefontaine.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264235.mp3	0641eba849f45fce8bd61138d46e1c1391de4bb4ce403a182dd821ff96173a2f	Stillman membawa senjata di sekitar pinggangnya ketika berada di gimnasium.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264236.mp3	05a64f646c1f2cfc985fb1e1c06294351d7a48869bce4b6be0d3d743a39f4099	Namun pada akhirnya, ia mengikuti dewa-dewa lain dan menindas Israel.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264237.mp3	0626f657863859a64e68fd02fa3dc5289fc8df6b07877efa6048e25a708a522e	Becke kemudian menulis sebuah cerita tentang ekspedisi memancing: "The Fisher Folk Of Nukufetau".		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264238.mp3	05d3267f5469233aeef82e3ca41a6afadb3dcf282e3870180507f6f8b317a744	Evaluasi risiko probabilistik adalah salah satu strategi analisis yang umum diterapkan dalam sains dan ilmu teknik.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264240.mp3	064f370e657eac5840bda1771db6048ff5002ebaeff3cfc6e2c02242470975a4	Aku rasa sangatlah mudah untuk membantah semua argumen mereka.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264260.mp3	05b3c42998465aefb193049bb10e11a16fa344b06fc4901d754d7483bd3bc190	Guncangan negatif jauh lebih jarang daripada guncangan positif karena teknologi jarang bergerak mundur.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264262.mp3	062398b4d85e2f57f6ce526d29d1350075143f2aa0f544729c9ce580d6e21c62	Alexander memulai misinya untuk menaklukkan seluruh Asia.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264263.mp3	063ef799343b97f40076332493c7e01f284c8417942920c306a9ab5e21ea0ddb	Hook dan Potts saat ini tampil bersama dalam band Peter Hook and The Light.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264265.mp3	062697cab250171ee7e46da0481aedbfc38871c73726cfa053774e63de3f1edf	Ia juga memiliki beberapa Supermarine Spitfires.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264267.mp3	06049ba37d1f48be45bf0a398b62d10a4ae24d25137e93e4693749a15baf9912	Dengan infrastruktur, sumber daya, dan manusia yang terbatas, perekonomian kota menurun.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264281.mp3	0620809ecce6963c14e6cfc3a1074abfc124c48925d857097569774222582f0f	Ia bermaksud menjadi platform elektoral bagi kaum muda di Eropa.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264282.mp3	053bc3686740eef21526cbaeb5ba1dde4f6d6d6917ad7dad1daa71d065756dcb	Mengikuti gelar sarjana, Morgan belajar di University of Manchester.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264283.mp3	062c20ec914301110f733ab88c8776e9bf2c62e32e94d1aea10368c00ac5de25	Dua pria, membawa gitar, sedang menyusuri pantai.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264284.mp3	059701c230b696846d1a56bf699890c182aa4a068b9226212aa407a2197dbc4b	Dengan dukungan Chares, para oligarki memperoleh kendali tetapi dengan banyak pertumpahan darah.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264285.mp3	04a56d29cee0b1f9fb1139af910b36815de73bb1dee85b5c4f2f8b3ec003065a	Dalam hal-hal tertentu, respons alami spesies menentangnya.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264296.mp3	065c594176f263f08d9eeeacd61e08e9337e9fff8c130b2fbbb28be24cbd3c01	Sedih mendengar timmu kalah.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264297.mp3	064c45173a36bc79fb4d97b8add6f57d2ad4ecc5a46401e07a77aafcc0eb7d7a	Sebagai contoh, hasil serupa berlaku untuk varietas kuasi-proyektif non-singular.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264300.mp3	05b4ec6b72a700a0df24cf8feb8ffe23c751c0d7eedc506b0d2a80dd4b921a64	Itulah yang aku maksud ketika aku mengatakan bahwa aku memiliki hati nurani.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264301.mp3	05a6204365cc3201197b347b0067b8e8f00f0e07b3cc833334783d656777033a	Dengan cara ini, ia meletakkan dasar untuk perlakuan ilmiah irama lagu Yunani.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264814.mp3	04ef6313b3a7709536678f7a094617781607de58f785e476f0c3fc5e656d335a	Lawrence memenangkan kontes dan Burnett dipanggil ke atas panggung untuk memberikan mahkota kepadanya.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264816.mp3	062f4595fda04ef96f09214d830db022d4fb659a70d40a624f0bb2226f47b50f	Vengeance dulunya terbiasa merebut anak kecil dari ibu mereka.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264818.mp3	06568e0c6d0106e61b734f442b3b3d7a9c11b78637e2f6a993e34384e8f19416	Banyak spesies hewan, termasuk anjing, sering menganggap kontak mata sebagai ancaman.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264820.mp3	05db3abcd767c767f55d44e23359d9eb67ecc7369885fc7682187274198bb73f	Kota dan pusat daerah terbesar adalah West Palm Beach.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264831.mp3	0616800f5ec59f87e9281f8cf636e6089b39fcc72e3254fdd0f6b07fb2bf67b7	Tujuan Maranatha College adalah untuk melatih laki-laki dan perempuan dalam pelayanan kristen.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264832.mp3	0660550ace9a3f16e519954286e257bc15aa219f729c40c1753c2b5b56407d73	Namun, terdapat kesulitan luar biasa saat mengamankan negara-negara pemimpin baru.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264833.mp3	064c9e20d21ee6737f2351a23c715a50c60184d4b17113f315f24f490e454d1c	Ezra Stiles dan Morse membawakan acara Casino Night tahunan.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264834.mp3	02dab96c3f02a306be9f72816ae80fe41eff1af98197265c99a670285c25cad7	Pemancar itu juga digunakan untuk mengirim memancarkan program keagamaan di Trans World Radio.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264835.mp3	0584f335b2aea840fe3a315beeae5ede0a4ec264c2e652677cbc029e883cc885	Seorang gadis muda bercelana merah melihat ke maneken etalase saat orang-orang berjalan melewatinya		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264836.mp3	06349feeb207f194d9c0d2937a98f0753032d497263925fb6aa1d8a014991177	Seorang lelaki dengan rash guard berwarna kuning sedang berjalan di pantai dengan membawa papan selancar		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264837.mp3	05b8961c69912135c95e4011a071ac3255fd0a61047de62e6afce7765d7cb632	Sabtu adalah hari untuk beristirahat.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264838.mp3	059c5ea0d4d70a3969d63268f7617b898e4e13e1b11a7dbbcac6ecc450464aed	Ini adalah awal dari perubahan haluan dalam organisasi.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264842.mp3	0621e6f748d2cb9c706339221730236ea767c5a27344774b35683f2aff3b42f2	Terdapat enam potret besar yang ditampilkan di Ruang Senat.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264843.mp3	062f3407245716d242001f620dc8d84aa110a7d4364cfc1adc381c37faf0cae7	Mainkan mereka lagu-lagu yang baik oleh The Singing Nun.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264850.mp3	062c2a59a2ba1783399cf89cdb12b89069b449b80e4e6fc0f27f611dfa845a68	Sebagian besar orang Yahudi yang dikirim ke kamp-kamp di Transnistria tidak pernah kembali.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264853.mp3	0635d08b2f330d45007ee0e9be0d16153846e44bb7a01479048d28b9b50a5ad3	Sekelompok anak perempuan berseragam sekolah berjalan di trotoar yang ramai.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264856.mp3	063f242e5be712623b50a5ddfe8dd1da1900f0afac4240e85b276a06d82d1c7c	Lokomotif sering bekerja berpasangan atau bertiga di kereta berat.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264857.mp3	065a427a6e57b93d48b226e03e5f273875bd2d761125f1e643ffe5a69139c5af	Kemudian, lanjutkan dengan mengikat fungsi ini ke perintah suara dan coba lakukan.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264858.mp3	0655790e5fb649cc0395c350e2e777c64187e391ad523ec1d183c8ce6ff1fe3b	Siaran televisi di Amerika Serikat sangat dipengaruhi oleh radio.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264860.mp3	05f5ccdb2e2478ad7bb8625d311d08f57070e6e13ef97bb0c29f92beccb7e2cc	Seekor anjing mencoba bermain dengan sebuah bola yang dilemparkan kepadanya		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264884.mp3	05e7f3ae54a594e3478c136e833e9f8e0ae4fb93f51aa857eb5607d6fa35d865	Peluncur Seagnat menyediakan sekam atau umpan suar.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264975.mp3	05d5106fd6540e82ef37306587bb0128b68e6810a3ae1542d66d55076eb8f576	Itu dibintangi Gervais sebagai bos dan karakter utama.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264976.mp3	065f695f0cfe45b5c0d0e06578eac6b06a34b7e2c22a4907ae66661a01aeffab	Sebagian besar kemampuan pahlawan memerlukan level pengalaman tertentu.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264977.mp3	062d2c5d9d246690a5ba9b609f76fab3e9043325fa9790395b82a3fbf8c43504	Film ini dirilis pada bulan Mei.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264978.mp3	064265b18621de7a286d4a417c21995528721aece36e134a8c8cb4fdc8718dde	Di antara anggota yang lebih terkenal adalah Margaret Elias dan Sirus Naraqi.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264979.mp3	0653ad75c3e234deaaca297fea84715f17ccaa3a0b5ff71380da191915a927fc	Bentuk kuno kehidupan para kanonik dikenal dengan “Ordo Antiquus”.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264980.mp3	06484ebfbb3ab7b98f9f23ceee390624d7b8c88d5dbf155edc99e92f654ee2c0	Konverter katalitik menghentikan gas berbahaya yang dipompa ke atmosfer.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264981.mp3	0665cea48331f5dc8d4cf7770ffc661b2d593f763591ac572f8e4e8ace56fe73	Hurricane Katty adalah julukan dari mantan istri Randles, Katty Pepermans.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264982.mp3	066e9e17366ed9af935888330790b30ad4bc213cc983afc4ae187b7d5e8ad2ad	Satu platform tertutup, sementara yang lain adalah platform terbuka.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264983.mp3	06176bc3c571c9f9d4fd74f8ac88c99f3f5353770c628949d489260c7c8ca93b	Menurut beberapa sejarawan.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264984.mp3	06686a2e306ed8fe8c6250f26c32afe01ccb1a3b07f5357b131bea6f87094931	Jas meninggalkan operasi pada bulan Oktober karena tekanan dari cobaannya.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264985.mp3	0534a24231716fb60818d861051738035a5bed1cf39a27f73ba90b9d06f84e50	Beberapa motherboard mungkin terlihat menggunakan tautan di bagian tautan eksternal.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264986.mp3	058f6594615df7fdc42c3101fee381ff5b846ff42249c92b7f14c0661d06ba0c	Ketua Canadian Historical Aircraft Association saat ini adalah John Robinson.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264988.mp3	053958b0ccfa189d3a76c69ea3949a8453e8a97ebd5389d6898a316acc42d604	Wilayah sebelumnya memiliki lebih banyak rumah yang ditinggali pemiliknya dan lebih banyak masyarakat kelas menengah.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264989.mp3	0573ab32c3ab762381bf65519b468d71e0ee1c40b46c40df61beb8a95ae5ccd7	Aku melakukan yang terbaik apa yang bisa kubantu.		2	1					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264990.mp3	06540679c340fe205994a15c845f44aed6157e84d344b018407dd50eaef81b06	Karena dia tidak pernah meninggalkan pentahbisannya, dia secara teknik seorang uskup sampai dia meninggal.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264991.mp3	0540c28cd0a94d5b636e69e243670074a709d72807caa6167bb9b92ca614e4b9	Namun, San Marino memiliki lisensi untuk, dan secara berkala, menerbitkan koin euronya sendiri.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264996.mp3	06410939bbf65ca922db1057eed771bc923187c89133f8377236dc0a2fe9d0a1	Robert Teel, seorang pria kulit putih, memiliki toko lokal.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26264998.mp3	05fbfa9a182ab468916b8a877c9c58c4eba1b683b08a10ad6c1a31f89dc42e1e	Jika kesalahan Raja diungkap, ia ditempatkan menghadap ke atas di bawah tiang utama.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26265001.mp3	052cb731bc8a8755a29cd09c28f570df53becda574607183e21e0c2bc79ac5e7	Dia mencatat bahwa, "tampaknya tidak ada banyak kemajuan politik" di Irak.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26265002.mp3	0659a48f2e457774924f498a9ab8612a65432ed0acc8fda5626f5a4b758fa103	Potensi evolusi organisme lain juga disebut sebagai keuntungan.		2	0					id	
6ac0427a8caef565e3a800e844451a5dde7df70a144fae2139ae8fdd7a2fd1e0c8c904646ab81ca8f7332a35df9090c21ca03326225a87341808142b9ec1ad59	common_voice_id_26265003.mp3	0655de919b9d9082bc389bf2e64087e56d0f22164c14465dbf8394db6fc7d06c	Ini mengombinasikan tiga perpustakaan yang lebih kecil menjadi satu.		2	0					id	
